CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
43693690106633,0602310,Alum Rock Union Elementary,KIPP Heartwood Academy,Santa Clara,2013,ELEMENTARY,452,7,14,85,0106633,02310
43693690107748,0602310,Alum Rock Union Elementary,Learning in an Urban Community with High Achieveme,Santa Clara,2013,ELEMENTARY,266,7,14,85,0107748,02310
43693690107763,0602310,Alum Rock Union Elementary,Renaissance Academy,Santa Clara,2013,MIDDLE,318,7,14,85,0107763,02310
43693690108167,0602310,Alum Rock Union Elementary,Adelante Dual Language Academy,Santa Clara,2013,ELEMENTARY,592,7,14,85,0108167,02310
43693690114900,0602310,Alum Rock Union Elementary,Anthony P. Russo Academy,Santa Clara,2013,ELEMENTARY,367,7,14,85,0114900,02310
43693690125526,0602310,Alum Rock Union Elementary,Alpha: Blanca Alvarado Middle,Santa Clara,2013,ELEMENTARY,385,7,14,85,0125526,02310
43693690125526,0602310,Alum Rock Union Elementary,Alpha: Blanca Alvarado Middle,Santa Clara,2013,MIDDLE,37,7,14,85,0125526,02310
43693690126284,0602310,Alum Rock Union Elementary,Renaissance at Mathson,Santa Clara,2013,MIDDLE,225,7,14,85,0126284,02310
43693696046114,0602310,Alum Rock Union Elementary,A. J. Dorsa Elementary,Santa Clara,2013,ELEMENTARY,568,7,14,85,6046114,02310
43693696046122,0602310,Alum Rock Union Elementary,Ben Painter Elementary,Santa Clara,2013,ELEMENTARY,506,7,14,85,6046122,02310
43693696046155,0602310,Alum Rock Union Elementary,Donald J. Meyer Elementary,Santa Clara,2013,ELEMENTARY,633,7,14,85,6046155,02310
43693696046189,0602310,Alum Rock Union Elementary,Horace Cureton Elementary,Santa Clara,2013,ELEMENTARY,612,7,14,85,6046189,02310
43693696046213,0602310,Alum Rock Union Elementary,Linda Vista Elementary,Santa Clara,2013,ELEMENTARY,677,7,14,85,6046213,02310
43693696046221,0602310,Alum Rock Union Elementary,Lyndale Elementary,Santa Clara,2013,ELEMENTARY,566,7,14,85,6046221,02310
43693696046239,0602310,Alum Rock Union Elementary,Cesar Chavez Elementary,Santa Clara,2013,ELEMENTARY,517,7,14,85,6046239,02310
43693696046247,0602310,Alum Rock Union Elementary,Aptitud Community Academy at Goss,Santa Clara,2013,ELEMENTARY,417,7,14,85,6046247,02310
43693696046254,0602310,Alum Rock Union Elementary,Millard McCollam Elementary,Santa Clara,2013,ELEMENTARY,479,7,14,85,6046254,02310
43693696046270,0602310,Alum Rock Union Elementary,O. S. Hubbard Elementary,Santa Clara,2013,ELEMENTARY,580,7,14,85,6046270,02310
43693696046304,0602310,Alum Rock Union Elementary,San Antonio Elementary,Santa Clara,2013,ELEMENTARY,527,7,14,85,6046304,02310
43693696046312,0602310,Alum Rock Union Elementary,Sylvia Cassell Elementary,Santa Clara,2013,ELEMENTARY,541,7,14,85,6046312,02310
43693696046320,0602310,Alum Rock Union Elementary,Thomas P. Ryan Elementary,Santa Clara,2013,ELEMENTARY,551,7,14,85,6046320,02310
43693696046338,0602310,Alum Rock Union Elementary,William Sheppard Middle,Santa Clara,2013,MIDDLE,790,7,14,85,6046338,02310
43693696068910,0602310,Alum Rock Union Elementary,Joseph George Middle,Santa Clara,2013,MIDDLE,684,7,14,85,6068910,02310
43693696089270,0602310,Alum Rock Union Elementary,Ocala Middle,Santa Clara,2013,MIDDLE,644,7,14,85,6089270,02310
43693776046361,0604800,Berryessa Union Elementary,Laneview Elementary,Santa Clara,2013,ELEMENTARY,499,7,14,85,6046361,04800
43693776046379,0604800,Berryessa Union Elementary,Noble Elementary,Santa Clara,2013,ELEMENTARY,684,7,14,85,6046379,04800
43693776046387,0604800,Berryessa Union Elementary,Northwood Elementary,Santa Clara,2013,ELEMENTARY,516,7,14,85,6046387,04800
43693776046395,0604800,Berryessa Union Elementary,Piedmont Middle,Santa Clara,2013,MIDDLE,932,7,14,85,6046395,04800
43693776046403,0604800,Berryessa Union Elementary,Toyon Elementary,Santa Clara,2013,ELEMENTARY,375,7,14,85,6046403,04800
43693776067177,0604800,Berryessa Union Elementary,Ruskin Elementary,Santa Clara,2013,ELEMENTARY,737,7,14,85,6067177,04800
43693776068928,0604800,Berryessa Union Elementary,Morrill Middle,Santa Clara,2013,MIDDLE,845,7,14,85,6068928,04800
43693776089288,0604800,Berryessa Union Elementary,Cherrywood Elementary,Santa Clara,2013,ELEMENTARY,499,7,14,85,6089288,04800
43693776093033,0604800,Berryessa Union Elementary,Sierramont Middle,Santa Clara,2013,MIDDLE,1272,7,14,85,6093033,04800
43693776093041,0604800,Berryessa Union Elementary,Vinci Park Elementary,Santa Clara,2013,ELEMENTARY,674,7,14,85,6093041,04800
43693776095335,0604800,Berryessa Union Elementary,Brooktree Elementary,Santa Clara,2013,ELEMENTARY,581,7,14,85,6095335,04800
43693776095343,0604800,Berryessa Union Elementary,Majestic Way Elementary,Santa Clara,2013,ELEMENTARY,626,7,14,85,6095343,04800
43693776095350,0604800,Berryessa Union Elementary,Summerdale Elementary,Santa Clara,2013,ELEMENTARY,544,7,14,85,6095350,04800
43693856046411,0607140,Cambrian,Bagby Elementary,Santa Clara,2013,ELEMENTARY,787,7,14,85,6046411,07140
43693856046445,0607140,Cambrian,Fammatre Elementary,Santa Clara,2013,ELEMENTARY,591,7,14,85,6046445,07140
43693856046452,0607140,Cambrian,Farnham Charter,Santa Clara,2013,ELEMENTARY,585,7,14,85,6046452,07140
43693856046486,0607140,Cambrian,Price Charter Middle,Santa Clara,2013,MIDDLE,1178,7,14,85,6046486,07140
43693856046494,0607140,Cambrian,Sartorette Charter,Santa Clara,2013,ELEMENTARY,569,7,14,85,6046494,07140
43693930106005,0607200,Campbell Union,Village,Santa Clara,2013,ELEMENTARY,289,7,14,85,0106005,07200
43693936046510,0607200,Campbell Union,Blackford Elementary,Santa Clara,2013,ELEMENTARY,637,7,14,85,6046510,07200
43693936046536,0607200,Campbell Union,Capri Elementary,Santa Clara,2013,ELEMENTARY,761,7,14,85,6046536,07200
43693936046544,0607200,Campbell Union,Castlemont Elementary,Santa Clara,2013,ELEMENTARY,828,7,14,85,6046544,07200
43693936046577,0607200,Campbell Union,Forest Hill Elementary,Santa Clara,2013,ELEMENTARY,665,7,14,85,6046577,07200
43693936046601,0607200,Campbell Union,Lynhaven Elementary,Santa Clara,2013,ELEMENTARY,648,7,14,85,6046601,07200
43693936046619,0607200,Campbell Union,Marshall Lane Elementary,Santa Clara,2013,ELEMENTARY,654,7,14,85,6046619,07200
43693936046627,0607200,Campbell Union,Monroe Middle,Santa Clara,2013,ELEMENTARY,970,7,14,85,6046627,07200
43693936046668,0607200,Campbell Union,Rolling Hills Middle,Santa Clara,2013,ELEMENTARY,1078,7,14,85,6046668,07200
43693936046668,0607200,Campbell Union,Rolling Hills Middle,Santa Clara,2013,MIDDLE,20,7,14,85,6046668,07200
43693936046676,0607200,Campbell Union,Rosemary Elementary,Santa Clara,2013,ELEMENTARY,561,7,14,85,6046676,07200
43693936046692,0607200,Campbell Union,Sherman Oaks Elementary,Santa Clara,2013,ELEMENTARY,568,7,14,85,6046692,07200
43694014330239,0607230,Campbell Union High,Leigh High,Santa Clara,2013,HIGH,1833,7,14,85,4330239,07230
43694014330759,0607230,Campbell Union High,Boynton High,Santa Clara,2013,HIGH,337,7,14,85,4330759,07230
43694014330866,0607230,Campbell Union High,Branham High,Santa Clara,2013,HIGH,1556,7,14,85,4330866,07230
43694014331955,0607230,Campbell Union High,Del Mar High,Santa Clara,2013,HIGH,1194,7,14,85,4331955,07230
43694014336137,0607230,Campbell Union High,Prospect High,Santa Clara,2013,HIGH,1434,7,14,85,4336137,07230
43694014338505,0607230,Campbell Union High,Westmont High,Santa Clara,2013,HIGH,1756,7,14,85,4338505,07230
43694190108126,0610290,Cupertino Union,Sam H. Lawson Middle,Santa Clara,2013,MIDDLE,1259,7,14,85,0108126,10290
43694196046718,0610290,Cupertino Union,C. B. Eaton Elementary,Santa Clara,2013,ELEMENTARY,655,7,14,85,6046718,10290
43694196046742,0610290,Cupertino Union,Chester W. Nimitz Elementary,Santa Clara,2013,ELEMENTARY,793,7,14,85,6046742,10290
43694196046759,0610290,Cupertino Union,L. P. Collins Elementary,Santa Clara,2013,ELEMENTARY,802,7,14,85,6046759,10290
43694196046767,0610290,Cupertino Union,Cupertino Middle,Santa Clara,2013,MIDDLE,1508,7,14,85,6046767,10290
43694196046775,0610290,Cupertino Union,D. J. Sedgwick Elementary,Santa Clara,2013,ELEMENTARY,627,7,14,85,6046775,10290
43694196046809,0610290,Cupertino Union,Dwight D. Eisenhower Elementary,Santa Clara,2013,ELEMENTARY,792,7,14,85,6046809,10290
43694196046841,0610290,Cupertino Union,Garden Gate Elementary,Santa Clara,2013,ELEMENTARY,823,7,14,85,6046841,10290
43694196046882,0610290,Cupertino Union,Joaquin Miller Middle,Santa Clara,2013,MIDDLE,1466,7,14,85,6046882,10290
43694196046890,0610290,Cupertino Union,John F. Kennedy Middle,Santa Clara,2013,MIDDLE,1620,7,14,85,6046890,10290
43694196046908,0610290,Cupertino Union,John Muir Elementary,Santa Clara,2013,ELEMENTARY,670,7,14,85,6046908,10290
43694196046932,0610290,Cupertino Union,Christa McAuliffe Elementary,Santa Clara,2013,ELEMENTARY,538,7,14,85,6046932,10290
43694196046940,0610290,Cupertino Union,Abraham Lincoln Elementary,Santa Clara,2013,ELEMENTARY,784,7,14,85,6046940,10290
43694196046957,0610290,Cupertino Union,Louis E. Stocklmeir Elementary,Santa Clara,2013,ELEMENTARY,1375,7,14,85,6046957,10290
43694196046965,0610290,Cupertino Union,Manuel De Vargas Elementary,Santa Clara,2013,ELEMENTARY,597,7,14,85,6046965,10290
43694196046981,0610290,Cupertino Union,Montclaire Elementary,Santa Clara,2013,ELEMENTARY,559,7,14,85,6046981,10290
43694196047005,0610290,Cupertino Union,Nelson S. Dilworth Elementary,Santa Clara,2013,ELEMENTARY,555,7,14,85,6047005,10290
43694196047039,0610290,Cupertino Union,Murdock-Portal Elementary,Santa Clara,2013,ELEMENTARY,636,7,14,85,6047039,10290
43694196047088,0610290,Cupertino Union,Stevens Creek Elementary,Santa Clara,2013,ELEMENTARY,666,7,14,85,6047088,10290
43694196047096,0610290,Cupertino Union,Warren E. Hyde Middle,Santa Clara,2013,MIDDLE,1156,7,14,85,6047096,10290
43694196047104,0610290,Cupertino Union,West Valley Elementary,Santa Clara,2013,ELEMENTARY,705,7,14,85,6047104,10290
43694196047112,0610290,Cupertino Union,William Faria Elementary,Santa Clara,2013,ELEMENTARY,754,7,14,85,6047112,10290
43694196067185,0610290,Cupertino Union,Blue Hills Elementary,Santa Clara,2013,ELEMENTARY,517,7,14,85,6067185,10290
43694270107151,0611820,East Side Union High,"Escuela Popular/Center for Training and Careers, F",Santa Clara,2013,HIGH,1092,7,14,85,0107151,11820
43694270116889,0611820,East Side Union High,KIPP San Jose Collegiate,Santa Clara,2013,HIGH,500,7,14,85,0116889,11820
43694270125427,0611820,East Side Union High,Calero High,Santa Clara,2013,HIGH,284,7,14,85,0125427,11820
43694270125617,0611820,East Side Union High,ACE Charter High,Santa Clara,2013,HIGH,175,7,14,85,0125617,11820
43694274330015,0611820,East Side Union High,Yerba Buena High,Santa Clara,2013,HIGH,1888,7,14,85,4330015,11820
43694274330023,0611820,East Side Union High,Santa Teresa High,Santa Clara,2013,HIGH,2535,7,14,85,4330023,11820
43694274330031,0611820,East Side Union High,Independence High,Santa Clara,2013,HIGH,3414,7,14,85,4330031,11820
43694274330312,0611820,East Side Union High,Phoenix High,Santa Clara,2013,HIGH,90,7,14,85,4330312,11820
43694274330353,0611820,East Side Union High,Pegasus High,Santa Clara,2013,HIGH,143,7,14,85,4330353,11820
43694274330361,0611820,East Side Union High,Apollo High,Santa Clara,2013,HIGH,167,7,14,85,4330361,11820
43694274330668,0611820,East Side Union High,Latino College Preparatory Academy,Santa Clara,2013,HIGH,426,7,14,85,4330668,11820
43694274330676,0611820,East Side Union High,San Jose Conservation Corps Charter,Santa Clara,2013,HIGH,432,7,14,85,4330676,11820
43694274330692,0611820,East Side Union High,Evergreen Valley High,Santa Clara,2013,HIGH,3054,7,14,85,4330692,11820
43694274330726,0611820,East Side Union High,Escuela Popular Accelerated Family Learning,Santa Clara,2013,ELEMENTARY,367,7,14,85,4330726,11820
43694274332318,0611820,East Side Union High,Foothill High,Santa Clara,2013,HIGH,359,7,14,85,4332318,11820
43694274332995,0611820,East Side Union High,Andrew P. Hill High,Santa Clara,2013,HIGH,2387,7,14,85,4332995,11820
43694274333639,0611820,East Side Union High,James Lick High,Santa Clara,2013,HIGH,1331,7,14,85,4333639,11820
43694274334900,0611820,East Side Union High,Mount Pleasant High,Santa Clara,2013,HIGH,1686,7,14,85,4334900,11820
43694274335204,0611820,East Side Union High,Oak Grove High,Santa Clara,2013,HIGH,2144,7,14,85,4335204,11820
43694274335428,0611820,East Side Union High,William C. Overfelt High,Santa Clara,2013,HIGH,1615,7,14,85,4335428,11820
43694274335907,0611820,East Side Union High,Piedmont Hills High,Santa Clara,2013,HIGH,2462,7,14,85,4335907,11820
43694274337903,0611820,East Side Union High,Silver Creek High,Santa Clara,2013,HIGH,2632,7,14,85,4337903,11820
43694350102616,0613140,Evergreen Elementary,Carolyn A. Clark Elementary,Santa Clara,2013,ELEMENTARY,910,7,14,85,0102616,13140
43694356047120,0613140,Evergreen Elementary,Cadwallader Elementary,Santa Clara,2013,ELEMENTARY,428,7,14,85,6047120,13140
43694356047138,0613140,Evergreen Elementary,Evergreen Elementary,Santa Clara,2013,ELEMENTARY,831,7,14,85,6047138,13140
43694356047146,0613140,Evergreen Elementary,Holly Oak Elementary,Santa Clara,2013,ELEMENTARY,743,7,14,85,6047146,13140
43694356047153,0613140,Evergreen Elementary,Katherine R. Smith Elementary,Santa Clara,2013,ELEMENTARY,716,7,14,85,6047153,13140
43694356047161,0613140,Evergreen Elementary,O. B. Whaley Elementary,Santa Clara,2013,ELEMENTARY,652,7,14,85,6047161,13140
43694356047179,0613140,Evergreen Elementary,Quimby Oak Middle,Santa Clara,2013,MIDDLE,1116,7,14,85,6047179,13140
43694356067193,0613140,Evergreen Elementary,Cedar Grove Elementary,Santa Clara,2013,ELEMENTARY,820,7,14,85,6067193,13140
43694356085690,0613140,Evergreen Elementary,George V. LeyVa Intermediate,Santa Clara,2013,MIDDLE,1090,7,14,85,6085690,13140
43694356095988,0613140,Evergreen Elementary,John J. Montgomery Elementary,Santa Clara,2013,ELEMENTARY,721,7,14,85,6095988,13140
43694356102081,0613140,Evergreen Elementary,Norwood Creek Elementary,Santa Clara,2013,ELEMENTARY,755,7,14,85,6102081,13140
43694356105787,0613140,Evergreen Elementary,Millbrook Elementary,Santa Clara,2013,ELEMENTARY,831,7,14,85,6105787,13140
43694356110159,0613140,Evergreen Elementary,Chaboya Middle,Santa Clara,2013,MIDDLE,1328,7,14,85,6110159,13140
43694356111942,0613140,Evergreen Elementary,Silver Oak Elementary,Santa Clara,2013,ELEMENTARY,774,7,14,85,6111942,13140
43694356115851,0613140,Evergreen Elementary,Tom Matsumoto Elementary,Santa Clara,2013,ELEMENTARY,932,7,14,85,6115851,13140
43694356117956,0613140,Evergreen Elementary,James Franklin Smith Elementary,Santa Clara,2013,ELEMENTARY,897,7,14,85,6117956,13140
43694500108696,0614370,Franklin-McKinley Elementary,Ramblewood Elementary,Santa Clara,2013,ELEMENTARY,492,7,14,85,0108696,14370
43694500113662,0614370,Franklin-McKinley Elementary,Voices College-Bound Language Academy,Santa Clara,2013,ELEMENTARY,436,7,14,85,0113662,14370
43694500123299,0614370,Franklin-McKinley Elementary,Rocketship Mosaic Elementary,Santa Clara,2013,ELEMENTARY,689,7,14,85,0123299,14370
43694500127225,0614370,Franklin-McKinley Elementary,College Connection Academy,Santa Clara,2013,MIDDLE,128,7,14,85,0127225,14370
43694500128108,0614370,Franklin-McKinley Elementary,Rocketship Spark Academy,Santa Clara,2013,ELEMENTARY,599,7,14,85,0128108,14370
43694506047195,0614370,Franklin-McKinley Elementary,Franklin Elementary,Santa Clara,2013,ELEMENTARY,926,7,14,85,6047195,14370
43694506047203,0614370,Franklin-McKinley Elementary,G. W. Hellyer Elementary,Santa Clara,2013,ELEMENTARY,473,7,14,85,6047203,14370
43694506047211,0614370,Franklin-McKinley Elementary,Captain Jason M. Dahl Elementary,Santa Clara,2013,ELEMENTARY,759,7,14,85,6047211,14370
43694506047229,0614370,Franklin-McKinley Elementary,Bridges Academy,Santa Clara,2013,MIDDLE,780,7,14,85,6047229,14370
43694506047237,0614370,Franklin-McKinley Elementary,Los Arboles Literacy and Technology Academy,Santa Clara,2013,ELEMENTARY,576,7,14,85,6047237,14370
43694506047245,0614370,Franklin-McKinley Elementary,McKinley Elementary,Santa Clara,2013,ELEMENTARY,506,7,14,85,6047245,14370
43694506047252,0614370,Franklin-McKinley Elementary,Santee Elementary,Santa Clara,2013,ELEMENTARY,521,7,14,85,6047252,14370
43694506047260,0614370,Franklin-McKinley Elementary,Lairon College Prepatory Academy,Santa Clara,2013,ELEMENTARY,515,7,14,85,6047260,14370
43694506047278,0614370,Franklin-McKinley Elementary,Sylvandale Middle,Santa Clara,2013,MIDDLE,933,7,14,85,6047278,14370
43694506067201,0614370,Franklin-McKinley Elementary,Robert F. Kennedy Elementary,Santa Clara,2013,ELEMENTARY,627,7,14,85,6067201,14370
43694506071542,0614370,Franklin-McKinley Elementary,Stonegate Elementary,Santa Clara,2013,ELEMENTARY,710,7,14,85,6071542,14370
43694506105795,0614370,Franklin-McKinley Elementary,Windmill Springs Elementary,Santa Clara,2013,ELEMENTARY,680,7,14,85,6105795,14370
43694506109433,0614370,Franklin-McKinley Elementary,Jeanne R. Meadows Elementary,Santa Clara,2013,ELEMENTARY,564,7,14,85,6109433,14370
43694506115943,0614370,Franklin-McKinley Elementary,"Shirakawa (George, Sr.) Elementary",Santa Clara,2013,ELEMENTARY,1009,7,14,85,6115943,14370
43694684330569,0614430,Fremont Union High,Community Day,Santa Clara,2013,HIGH,11,7,14,85,4330569,14430
43694684331799,0614430,Fremont Union High,Cupertino High,Santa Clara,2013,HIGH,2323,7,14,85,4331799,14430
43694684332474,0614430,Fremont Union High,Fremont High,Santa Clara,2013,HIGH,2237,7,14,85,4332474,14430
43694684333316,0614430,Fremont Union High,Homestead High,Santa Clara,2013,HIGH,2661,7,14,85,4333316,14430
43694684334421,0614430,Fremont Union High,Lynbrook High,Santa Clara,2013,HIGH,2077,7,14,85,4334421,14430
43694684334462,0614430,Fremont Union High,Monta Vista High,Santa Clara,2013,HIGH,2626,7,14,85,4334462,14430
43694840100990,0615180,Gilroy Unified,Solorsano Middle,Santa Clara,2013,MIDDLE,954,7,14,85,0100990,15180
43694840114496,0615180,Gilroy Unified,Dr. T. J. Owens Gilroy Early College Academy,Santa Clara,2013,HIGH,261,7,14,85,0114496,15180
43694840118380,0615180,Gilroy Unified,Christopher High,Santa Clara,2013,HIGH,1938,7,14,85,0118380,15180
43694840118380,0615180,Gilroy Unified,Christopher High,Santa Clara,2013,MIDDLE,43,7,14,85,0118380,15180
43694840123760,0615180,Gilroy Unified,Gilroy Prep,Santa Clara,2013,ELEMENTARY,343,7,14,85,0123760,15180
43694844332839,0615180,Gilroy Unified,Gilroy High,Santa Clara,2013,HIGH,1597,7,14,85,4332839,15180
43694844334850,0615180,Gilroy Unified,Mt. Madonna High,Santa Clara,2013,HIGH,294,7,14,85,4334850,15180
43694846047286,0615180,Gilroy Unified,Luigi Aprea Elementary,Santa Clara,2013,ELEMENTARY,782,7,14,85,6047286,15180
43694846047294,0615180,Gilroy Unified,El Roble Elementary,Santa Clara,2013,ELEMENTARY,691,7,14,85,6047294,15180
