CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,BLOCKCE10,GEOID10,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
01612590110247,0628050,Oakland Unified,Manzanita SEED,Alameda,2011,ELEMENTARY,2013,60014064002013,301,7,13,01,0110247,28050
01612590110254,0628050,Oakland Unified,Sankofa Academy,Alameda,2011,ELEMENTARY,1025,60014005001025,220,7,13,01,0110254,28050
01612590111476,0628050,Oakland Unified,Achieve Academy,Alameda,2011,ELEMENTARY,3011,60014062023011,270,7,13,01,0111476,28050
01612590111856,0628050,Oakland Unified,American Indian Public High,Alameda,2011,HIGH,1008,60014036001008,209,7,13,01,0111856,28050
01612590112763,0628050,Oakland Unified,United for Success Academy,Alameda,2011,MIDDLE,3007,60014065003007,465,7,13,01,0112763,28050
01612590112789,0628050,Oakland Unified,Elmhurst Community Prep,Alameda,2011,MIDDLE,2007,60014103002007,405,7,13,01,0112789,28050
01612590112797,0628050,Oakland Unified,Coliseum College Prep Academy,Alameda,2011,MIDDLE,3006,60014088003006,486,7,13,01,0112797,28050
01612590112813,0628050,Oakland Unified,Fred T. Korematsu Discovery Academy,Alameda,2011,ELEMENTARY,3004,60014093003004,420,7,13,01,0112813,28050
01612590114363,0628050,Oakland Unified,American Indian Public Charter School II,Alameda,2011,ELEMENTARY,2004,60014034002004,247,7,13,01,0114363,28050
01612590114363,0628050,Oakland Unified,American Indian Public Charter School II,Alameda,2011,MIDDLE,2004,60014034002004,31,7,13,01,0114363,28050
01612590114868,0628050,Oakland Unified,Oakland Charter High,Alameda,2011,HIGH,3009,60014065003009,174,7,13,01,0114868,28050
01612590115014,0628050,Oakland Unified,KIPP Bridge Charter,Alameda,2011,ELEMENTARY,2016,60014027002016,282,7,13,01,0115014,28050
01612590115204,0628050,Oakland Unified,Community United Elementary,Alameda,2011,ELEMENTARY,3008,60014088003008,388,7,13,01,0115204,28050
01612590115238,0628050,Oakland Unified,ARISE High,Alameda,2011,HIGH,1025,60014061001025,258,7,13,01,0115238,28050
01612590115584,0628050,Oakland Unified,Global Family,Alameda,2011,ELEMENTARY,3002,60014071023002,394,7,13,01,0115584,28050
01612590115592,0628050,Oakland Unified,Learning Without Limits,Alameda,2011,ELEMENTARY,3002,60014071023002,417,7,13,01,0115592,28050
01612590115600,0628050,Oakland Unified,East Oakland Pride Elementary,Alameda,2011,ELEMENTARY,2006,60014085002006,487,7,13,01,0115600,28050
01612590115618,0628050,Oakland Unified,Greenleaf Elementary,Alameda,2011,ELEMENTARY,4004,60014087004004,460,7,13,01,0115618,28050
01612590115626,0628050,Oakland Unified,West Oakland Middle,Alameda,2011,MIDDLE,1001,60014025001001,165,7,13,01,0115626,28050
01612590115667,0628050,Oakland Unified,Oakland International High,Alameda,2011,HIGH,1013,60014011001013,321,7,13,01,0115667,28050
01612590118224,0628050,Oakland Unified,Aspire Golden State College Preparatory Academy,Alameda,2011,MIDDLE,4014,60014088004014,430,7,13,01,0118224,28050
01612590118653,0628050,Oakland Unified,Ralph J. Bunche High,Alameda,2011,HIGH,1018,60014105001018,221,7,13,01,0118653,28050
01612590119859,0628050,Oakland Unified,Gateway to College at Laney College,Alameda,2011,HIGH,1008,60014033001008,97,7,13,01,0119859,28050
01612590125161,0628050,Oakland Unified,Castlemont High,Alameda,2011,HIGH,1004,60014097001004,147,7,13,01,0125161,28050
01612590130146,0628050,Oakland Unified,Rudsdale Continuation,Alameda,2011,HIGH,1007,60014098001007,143,7,13,01,0130146,28050
01612590130179,0628050,Oakland Unified,Street Academy (Alternative),Alameda,2011,HIGH,3003,60014013003003,90,7,13,01,0130179,28050
01612590130575,0628050,Oakland Unified,LIFE Academy,Alameda,2011,HIGH,3007,60014065003007,294,7,13,01,0130575,28050
01612590130617,0628050,Oakland Unified,"Oakland Military Institute, College Preparatory Ac",Alameda,2011,MIDDLE,6003,60014010006003,685,7,13,01,0130617,28050
01612590130633,0628050,Oakland Unified,Lighthouse Community Charter,Alameda,2011,ELEMENTARY,3000,60014090003000,541,7,13,01,0130633,28050
01612590130666,0628050,Oakland Unified,Aspire Lionel Wilson College Preparatory Academy,Alameda,2011,MIDDLE,2003,60014092002003,533,7,13,01,0130666,28050
01612590132688,0628050,Oakland Unified,Dewey Academy,Alameda,2011,HIGH,3020,60014060003020,264,7,13,01,0132688,28050
01612590135905,0628050,Oakland Unified,Oakland High,Alameda,2011,HIGH,1010,60014052001010,1929,7,13,01,0135905,28050
01612590136051,0628050,Oakland Unified,Oakland Technical High,Alameda,2011,HIGH,2003,60014041012003,2071,7,13,01,0136051,28050
01612590137943,0628050,Oakland Unified,Skyline High,Alameda,2011,HIGH,1005,60014081001005,1998,7,13,01,0137943,28050
01612593030772,0628050,Oakland Unified,Oakland School for the Arts,Alameda,2011,MIDDLE,2024,60014028002024,684,7,13,01,3030772,28050
01612596001630,0628050,Oakland Unified,Allendale Elementary,Alameda,2011,ELEMENTARY,5004,60014070005004,468,7,13,01,6001630,28050
01612596001648,0628050,Oakland Unified,Chabot Elementary,Alameda,2011,ELEMENTARY,1009,60014043001009,632,7,13,01,6001648,28050
01612596001655,0628050,Oakland Unified,Bella Vista Elementary,Alameda,2011,ELEMENTARY,2001,60014056002001,630,7,13,01,6001655,28050
01612596001663,0628050,Oakland Unified,Brookfield Elementary,Alameda,2011,ELEMENTARY,1015,60014090001015,425,7,13,01,6001663,28050
01612596001689,0628050,Oakland Unified,Burckhalter Elementary,Alameda,2011,ELEMENTARY,1011,60014083001011,207,7,13,01,6001689,28050
01612596001697,0628050,Oakland Unified,Carl B. Munck Elementary,Alameda,2011,ELEMENTARY,1005,60014081001005,377,7,13,01,6001697,28050
01612596001713,0628050,Oakland Unified,Howard Elementary,Alameda,2011,ELEMENTARY,1007,60014098001007,190,7,13,01,6001713,28050
01612596001739,0628050,Oakland Unified,Cleveland Elementary,Alameda,2011,ELEMENTARY,2000,60014052002000,402,7,13,01,6001739,28050
01612596001754,0628050,Oakland Unified,Crocker Highlands Elementary,Alameda,2011,ELEMENTARY,1003,60014051001003,435,7,13,01,6001754,28050
01612596001812,0628050,Oakland Unified,Emerson Elementary,Alameda,2011,ELEMENTARY,1013,60014012001013,305,7,13,01,6001812,28050
01612596001820,0628050,Oakland Unified,Franklin Elementary,Alameda,2011,ELEMENTARY,1011,60014054021011,868,7,13,01,6001820,28050
01612596001838,0628050,Oakland Unified,Fruitvale Elementary,Alameda,2011,ELEMENTARY,1024,60014066021024,520,7,13,01,6001838,28050
01612596001846,0628050,Oakland Unified,Garfield Elementary,Alameda,2011,ELEMENTARY,3020,60014059013020,627,7,13,01,6001846,28050
01612596001853,0628050,Oakland Unified,Glenview Elementary,Alameda,2011,ELEMENTARY,4003,60014049004003,518,7,13,01,6001853,28050
01612596001879,0628050,Oakland Unified,Grass Valley Elementary,Alameda,2011,ELEMENTARY,4007,60014099004007,283,7,13,01,6001879,28050
01612596001903,0628050,Oakland Unified,New Highland Academy,Alameda,2011,ELEMENTARY,2015,60014095002015,328,7,13,01,6001903,28050
01612596001911,0628050,Oakland Unified,Hillcrest Elementary,Alameda,2011,ELEMENTARY,1006,60014042001006,365,7,13,01,6001911,28050
01612596001929,0628050,Oakland Unified,Horace Mann Elementary,Alameda,2011,ELEMENTARY,3002,60014076003002,365,7,13,01,6001929,28050
01612596001945,0628050,Oakland Unified,Joaquin Miller Elementary,Alameda,2011,ELEMENTARY,4004,60014046004004,437,7,13,01,6001945,28050
01612596001994,0628050,Oakland Unified,Laurel Elementary,Alameda,2011,ELEMENTARY,3013,60014068003013,569,7,13,01,6001994,28050
01612596002018,0628050,Oakland Unified,Lincoln Elementary,Alameda,2011,ELEMENTARY,2003,60014033002003,761,7,13,01,6002018,28050
01612596002042,0628050,Oakland Unified,Manzanita Community,Alameda,2011,ELEMENTARY,2013,60014064002013,360,7,13,01,6002042,28050
01612596002059,0628050,Oakland Unified,Markham Elementary,Alameda,2011,ELEMENTARY,1016,60014086001016,390,7,13,01,6002059,28050
01612596002075,0628050,Oakland Unified,Bridges Academy,Alameda,2011,ELEMENTARY,1002,60014073001002,442,7,13,01,6002075,28050
01612596002083,0628050,Oakland Unified,Montclair Elementary,Alameda,2011,ELEMENTARY,4018,60014045024018,500,7,13,01,6002083,28050
01612596002109,0628050,Oakland Unified,Peralta Elementary,Alameda,2011,ELEMENTARY,3009,60014004003009,343,7,13,01,6002109,28050
01612596002117,0628050,Oakland Unified,Piedmont Avenue Elementary,Alameda,2011,ELEMENTARY,1017,60014041011017,410,7,13,01,6002117,28050
01612596002125,0628050,Oakland Unified,Preparatory Literary Academy of Cultural Excellenc,Alameda,2011,ELEMENTARY,2007,60014018002007,190,7,13,01,6002125,28050
01612596002141,0628050,Oakland Unified,Redwood Heights Elementary,Alameda,2011,ELEMENTARY,1001,60014069001001,379,7,13,01,6002141,28050
01612596002174,0628050,Oakland Unified,Sequoia Elementary,Alameda,2011,ELEMENTARY,3004,60014067003004,434,7,13,01,6002174,28050
01612596002182,0628050,Oakland Unified,Sobrante Park Elementary,Alameda,2011,ELEMENTARY,1011,60014092001011,270,7,13,01,6002182,28050
01612596002190,0628050,Oakland Unified,Esperanza Elementary,Alameda,2011,ELEMENTARY,3004,60014093003004,367,7,13,01,6002190,28050
01612596002216,0628050,Oakland Unified,Thornhill Elementary,Alameda,2011,ELEMENTARY,2007,60014045022007,431,7,13,01,6002216,28050
01612596002273,0628050,Oakland Unified,ACORN Woodland Elementary,Alameda,2011,ELEMENTARY,1008,60014089001008,261,7,13,01,6002273,28050
01612596056998,0628050,Oakland Unified,Bret Harte Middle,Alameda,2011,MIDDLE,3000,60014067003000,692,7,13,01,6056998,28050
01612596057004,0628050,Oakland Unified,Claremont Middle,Alameda,2011,MIDDLE,2004,60014002002004,503,7,13,01,6057004,28050
01612596057020,0628050,Oakland Unified,Frick Middle,Alameda,2011,MIDDLE,1016,60014087001016,472,7,13,01,6057020,28050
01612596057046,0628050,Oakland Unified,Hoover Elementary,Alameda,2011,ELEMENTARY,2003,60014014002003,354,7,13,01,6057046,28050
01612596057061,0628050,Oakland Unified,Edna Brewer Middle,Alameda,2011,MIDDLE,4016,60014049004016,890,7,13,01,6057061,28050
01612596057079,0628050,Oakland Unified,Montera Middle,Alameda,2011,MIDDLE,4004,60014046004004,1014,7,13,01,6057079,28050
01612596057087,0628050,Oakland Unified,Roosevelt Middle,Alameda,2011,MIDDLE,3000,60014059013000,771,7,13,01,6057087,28050
01612596057095,0628050,Oakland Unified,Westlake Middle,Alameda,2011,MIDDLE,1002,60014035021002,687,7,13,01,6057095,28050
01612596066450,0628050,Oakland Unified,Madison Middle,Alameda,2011,MIDDLE,1010,60014092001010,376,7,13,01,6066450,28050
01612596072235,0628050,Oakland Unified,"Martin Luther King, Jr. Elementary",Alameda,2011,ELEMENTARY,1016,60014025001016,311,7,13,01,6072235,28050
01612596096523,0628050,Oakland Unified,La Escuelita Elementary,Alameda,2011,ELEMENTARY,3021,60014060003021,280,7,13,01,6096523,28050
01612596111660,0628050,Oakland Unified,Oakland Charter Academy,Alameda,2011,MIDDLE,1010,60014072001010,189,7,13,01,6111660,28050
01612596113807,0628050,Oakland Unified,American Indian Public Charter,Alameda,2011,ELEMENTARY,2001,60014033002001,167,7,13,01,6113807,28050
01612596113807,0628050,Oakland Unified,American Indian Public Charter,Alameda,2011,MIDDLE,2001,60014033002001,113,7,13,01,6113807,28050
01612596114011,0628050,Oakland Unified,"Independent Study, Sojourner Truth",Alameda,2011,ELEMENTARY,1006,60014098001006,165,7,13,01,6114011,28050
01612596114011,0628050,Oakland Unified,"Independent Study, Sojourner Truth",Alameda,2011,HIGH,1006,60014098001006,17,7,13,01,6114011,28050
01612596114011,0628050,Oakland Unified,"Independent Study, Sojourner Truth",Alameda,2011,MIDDLE,1006,60014098001006,82,7,13,01,6114011,28050
01612596117568,0628050,Oakland Unified,Aspire Monarch Academy,Alameda,2011,ELEMENTARY,3002,60014104003002,428,7,13,01,6117568,28050
01612596117972,0628050,Oakland Unified,North Oakland Community Charter,Alameda,2011,ELEMENTARY,3007,60014010003007,227,7,13,01,6117972,28050
01612596118608,0628050,Oakland Unified,ASCEND,Alameda,2011,ELEMENTARY,1050,60014061001050,483,7,13,01,6118608,28050
01612596118616,0628050,Oakland Unified,International Community,Alameda,2011,ELEMENTARY,4016,60014061004016,377,7,13,01,6118616,28050
01612596118640,0628050,Oakland Unified,Melrose Leadership Academy,Alameda,2011,ELEMENTARY,1001,60014076001001,295,7,13,01,6118640,28050
01612596118657,0628050,Oakland Unified,Urban Promise Academy,Alameda,2011,MIDDLE,3010,60014062023010,348,7,13,01,6118657,28050
01612750130286,0630330,Piedmont City Unified,Millennium High Alternative,Alameda,2011,HIGH,4001,60014261004001,83,7,13,01,0130286,30330
01612750136515,0630330,Piedmont City Unified,Piedmont High,Alameda,2011,HIGH,4001,60014261004001,833,7,13,01,0136515,30330
01612756002281,0630330,Piedmont City Unified,Beach Elementary,Alameda,2011,ELEMENTARY,3006,60014262003006,356,7,13,01,6002281,30330
01612756002299,0630330,Piedmont City Unified,Havens Elementary,Alameda,2011,ELEMENTARY,2028,60014262002028,551,7,13,01,6002299,30330
01612756002307,0630330,Piedmont City Unified,Wildwood Elementary,Alameda,2011,ELEMENTARY,4006,60014261004006,343,7,13,01,6002307,30330
01612756066492,0630330,Piedmont City Unified,Piedmont Middle,Alameda,2011,MIDDLE,4001,60014261004001,656,7,13,01,6066492,30330
01612910134528,0634680,San Leandro Unified,Lincoln High (Continuation),Alameda,2011,HIGH,4002,60014332004002,111,7,13,01,0134528,34680
01612910137588,0634680,San Leandro Unified,San Leandro High,Alameda,2011,HIGH,1027,60014330001027,2509,7,13,01,0137588,34680
01612910137588,0634680,San Leandro Unified,San Leandro High,Alameda,2011,MIDDLE,1027,60014330001027,579,7,13,01,0137588,34680
01612916002372,0634680,San Leandro Unified,Garfield Elementary,Alameda,2011,ELEMENTARY,3038,60014324003038,437,7,13,01,6002372,34680
01612916002398,0634680,San Leandro Unified,Jefferson Elementary,Alameda,2011,ELEMENTARY,3004,60014330003004,642,7,13,01,6002398,34680
01612916002414,0634680,San Leandro Unified,Madison Elementary,Alameda,2011,ELEMENTARY,3003,60014333003003,448,7,13,01,6002414,34680
01612916002422,0634680,San Leandro Unified,McKinley Elementary,Alameda,2011,ELEMENTARY,2000,60014331042000,506,7,13,01,6002422,34680
01612916002430,0634680,San Leandro Unified,Monroe Elementary,Alameda,2011,ELEMENTARY,1002,60014332001002,422,7,13,01,6002430,34680
01612916002448,0634680,San Leandro Unified,Roosevelt Elementary,Alameda,2011,ELEMENTARY,2007,60014321002007,609,7,13,01,6002448,34680
01612916002455,0634680,San Leandro Unified,Washington Elementary,Alameda,2011,ELEMENTARY,1009,60014322001009,457,7,13,01,6002455,34680
01612916002463,0634680,San Leandro Unified,Wilson Elementary,Alameda,2011,ELEMENTARY,3005,60014325013005,895,7,13,01,6002463,34680
01612916057111,0634680,San Leandro Unified,Bancroft Middle,Alameda,2011,ELEMENTARY,1002,60014327001002,246,7,13,01,6057111,34680
01612916057111,0634680,San Leandro Unified,Bancroft Middle,Alameda,2011,MIDDLE,1002,60014327001002,838,7,13,01,6057111,34680
01612916066518,0634680,San Leandro Unified,John Muir Middle,Alameda,2011,ELEMENTARY,3013,60014325013013,368,7,13,01,6066518,34680
01612916066518,0634680,San Leandro Unified,John Muir Middle,Alameda,2011,MIDDLE,3013,60014325013013,750,7,13,01,6066518,34680
01613090101212,0634710,San Lorenzo Unified,KIPP Summit Academy,Alameda,2011,ELEMENTARY,1004,60014359001004,404,7,13,01,0101212,34710
01613090101212,0634710,San Lorenzo Unified,KIPP Summit Academy,Alameda,2011,MIDDLE,1004,60014359001004,32,7,13,01,0101212,34710
01613090111799,0634710,San Lorenzo Unified,East Bay Arts High,Alameda,2011,HIGH,2003,60014337002003,346,7,13,01,0111799,34710
01613090114421,0634710,San Lorenzo Unified,KIPP King Collegiate High,Alameda,2011,HIGH,1004,60014359001004,499,7,13,01,0114421,34710
01613090130849,0634710,San Lorenzo Unified,Arroyo High,Alameda,2011,HIGH,1004,60014359001004,1997,7,13,01,0130849,34710
01613090137745,0634710,San Lorenzo Unified,Royal Sunset (Continuation),Alameda,2011,HIGH,2003,60014362002003,227,7,13,01,0137745,34710
01613090137810,0634710,San Lorenzo Unified,San Lorenzo High,Alameda,2011,HIGH,2007,60014337002007,1594,7,13,01,0137810,34710
01613096002505,0634710,San Lorenzo Unified,Bay Elementary,Alameda,2011,ELEMENTARY,4014,60014359004014,640,7,13,01,6002505,34710
01613096002513,0634710,San Lorenzo Unified,Bohannon Middle,Alameda,2011,MIDDLE,1000,60014361001000,1032,7,13,01,6002513,34710
01613096002521,0634710,San Lorenzo Unified,Colonial Acres Elementary,Alameda,2011,ELEMENTARY,1009,60014357001009,718,7,13,01,6002521,34710
01613096002539,0634710,San Lorenzo Unified,Corvallis Elementary,Alameda,2011,ELEMENTARY,2007,60014333002007,700,7,13,01,6002539,34710
01613096002547,0634710,San Lorenzo Unified,Dayton Elementary,Alameda,2011,ELEMENTARY,1009,60014335001009,575,7,13,01,6002547,34710
01613096002554,0634710,San Lorenzo Unified,Del Rey Elementary,Alameda,2011,ELEMENTARY,2012,60014360002012,594,7,13,01,6002554,34710
01613096002562,0634710,San Lorenzo Unified,Edendale Middle,Alameda,2011,MIDDLE,3008,60014338003008,622,7,13,01,6002562,34710
01613096002604,0634710,San Lorenzo Unified,Grant Elementary,Alameda,2011,ELEMENTARY,3003,60014358003003,428,7,13,01,6002604,34710
01613096002612,0634710,San Lorenzo Unified,Hesperian Elementary,Alameda,2011,ELEMENTARY,4001,60014338004001,770,7,13,01,6002612,34710
01613096002620,0634710,San Lorenzo Unified,Hillside Elementary,Alameda,2011,ELEMENTARY,1003,60014339001003,565,7,13,01,6002620,34710
01613096002653,0634710,San Lorenzo Unified,Lorenzo Manor Elementary,Alameda,2011,ELEMENTARY,2015,60014361002015,715,7,13,01,6002653,34710
01613096002703,0634710,San Lorenzo Unified,Washington Manor Middle,Alameda,2011,MIDDLE,1010,60014336001010,953,7,13,01,6002703,34710
01750930114579,0600019,Dublin Unified,John Green Elementary,Alameda,2011,ELEMENTARY,1037,60014507521037,804,7,13,01,0114579,00019
01750930123935,0600019,Dublin Unified,Harold William Kolb,Alameda,2011,ELEMENTARY,1007,60014507511007,662,7,13,01,0123935,00019
01750930132704,0600019,Dublin Unified,Dublin High,Alameda,2011,HIGH,1000,60014503001000,1843,7,13,01,0132704,00019
01750930138453,0600019,Dublin Unified,Valley High (Continuation),Alameda,2011,HIGH,1000,60014503001000,87,7,13,01,0138453,00019
01750936001374,0600019,Dublin Unified,Dublin Elementary,Alameda,2011,ELEMENTARY,3000,60014504003000,630,7,13,01,6001374,00019
01750936001390,0600019,Dublin Unified,Frederiksen Elementary,Alameda,2011,ELEMENTARY,1016,60014503001016,660,7,13,01,6001390,00019
01750936001424,0600019,Dublin Unified,Murray Elementary,Alameda,2011,ELEMENTARY,1009,60014504001009,449,7,13,01,6001424,00019
01750936066484,0600019,Dublin Unified,Wells Middle,Alameda,2011,MIDDLE,2022,60014503002022,770,7,13,01,6066484,00019
